date,quiniela,period,position,result
2018-07-04,mendoza,primera,14,7690
2018-07-04,mendoza,primera,15,8529
2018-07-04,mendoza,primera,16,6057
2018-07-04,mendoza,primera,17,2221
2018-07-04,mendoza,primera,18,9212
2018-07-04,mendoza,primera,19,0758
2018-07-04,mendoza,primera,20,2666
2018-07-04,mendoza,primera,Letras,- - - 
2018-07-05,mendoza,primera,1,7108
2018-07-05,mendoza,primera,2,9365
2018-07-05,mendoza,primera,3,5706
2018-07-05,mendoza,primera,4,8734
2018-07-05,mendoza,primera,5,2917
2018-07-05,mendoza,primera,6,5981
2018-07-05,mendoza,primera,7,2577
2018-07-05,mendoza,primera,8,6673
2018-07-05,mendoza,primera,9,7475
2018-07-05,mendoza,primera,10,7451
2018-07-05,mendoza,primera,11,9612
2018-07-05,mendoza,primera,12,3261
2018-07-05,mendoza,primera,13,8260
2018-07-05,mendoza,primera,14,3424
2018-07-05,mendoza,primera,15,0025
2018-07-05,mendoza,primera,16,8884
2018-07-05,mendoza,primera,17,1597
2018-07-05,mendoza,primera,18,5288
2018-07-05,mendoza,primera,19,8972
2018-07-05,mendoza,primera,20,1955
2018-07-05,mendoza,primera,Letras,- - - 
2018-07-06,mendoza,primera,1,7546
2018-07-06,mendoza,primera,2,0285
2018-07-06,mendoza,primera,3,5086
2018-07-06,mendoza,primera,4,3158
2018-07-06,mendoza,primera,5,7411
2018-07-06,mendoza,primera,6,3770
2018-07-06,mendoza,primera,7,7462
2018-07-06,mendoza,primera,8,8779
2018-07-06,mendoza,primera,9,8254
2018-07-06,mendoza,primera,10,6057
2018-07-06,mendoza,primera,11,2351
2018-07-06,mendoza,primera,12,5092
2018-07-06,mendoza,primera,13,1085
2018-07-06,mendoza,primera,14,4389
2018-07-06,mendoza,primera,15,4872
2018-07-06,mendoza,primera,16,9286
2018-07-06,mendoza,primera,17,0304
2018-07-06,mendoza,primera,18,4027
2018-07-06,mendoza,primera,19,5634
2018-07-06,mendoza,primera,20,0101
2018-07-06,mendoza,primera,Letras,- - - 
2018-07-10,mendoza,primera,1,0067
2018-07-10,mendoza,primera,2,1148
